"X_COORD","Y_COORD","sum_Total"
"965483.991787","1867479.14739",358.3
"965483.991787","1867529.14739",507.27
"965483.991787","1867579.14739",769.39
"965483.991787","1867629.14739",426.7
"965483.991787","1867679.14739",88.19
"965483.991787","1867729.14739",190.58
"965483.991787","1867779.14739",927.54
"965483.991787","1867829.14739",1092.75
"965483.991787","1867879.14739",725.76
"965483.991787","1867929.14739",417.33
"965483.991787","1867979.14739",97.98
"965483.991787","1868029.14739",231.63
"965483.991787","1868079.14739",15.17
"965483.991787","1868129.14739",10.3
"965483.991787","1868179.14739",4.98
"965483.991787","1868229.14739",38.41
"965483.991787","1868279.14739",0.2
"965483.991787","1868379.14739",2.25
"965483.991787","1868429.14739",160.23
"965483.991787","1868479.14739",147.11
"965483.991787","1868529.14739",380.78
"965483.991787","1868579.14739",428.79
"965483.991787","1868629.14739",1769.37
"965483.991787","1868679.14739",1071.12
"965483.991787","1868729.14739",448.99
"965483.991787","1868779.14739",418.72
"965483.991787","1868829.14739",185.88
"965483.991787","1868879.14739",61.09
"965483.991787","1868929.14739",94.34
"965483.991787","1868979.14739",233.63
"965483.991787","1869029.14739",106.26
"965483.991787","1869079.14739",39.16
"965483.991787","1869129.14739",170.93
"965483.991787","1869179.14739",284.81
"965483.991787","1869229.14739",1768.12
"965483.991787","1869279.14739",1318.98
"965483.991787","1869329.14739",2794.86
"965483.991787","1869379.14739",3411.64
"965483.991787","1869429.14739",3931.79
"965483.991787","1869479.14739",3743.69
"965483.991787","1869529.14739",1379.44
"965483.991787","1869579.14739",699.66
"965483.991787","1869629.14739",833.37
"965483.991787","1869679.14739",327.65
"965483.991787","1869729.14739",435.88
"965483.991787","1869779.14739",3006.33
"965483.991787","1869829.14739",1949.12
"965483.991787","1869879.14739",1032.64
"965483.991787","1869929.14739",475.76
"965483.991787","1869979.14739",44.09
"965483.991787","1870029.14739",12.44
"965483.991787","1870079.14739",32.95
"965483.991787","1870129.14739",371.74
"965483.991787","1870179.14739",250.22
"965483.991787","1870229.14739",383.67
"965483.991787","1870279.14739",334.72
"965483.991787","1870329.14739",483.7
"965483.991787","1870379.14739",213.55
"965483.991787","1870429.14739",66.68
"965483.991787","1870479.14739",100.8
"965483.991787","1870529.14739",60.22
"965483.991787","1870579.14739",73.45
"965483.991787","1870629.14739",68.94
"965483.991787","1870679.14739",60.35
"965483.991787","1870729.14739",57.97
"965483.991787","1870779.14739",18.77
"965483.991787","1870829.14739",15.69
"965483.991787","1870879.14739",15.46
"965483.991787","1870929.14739",63.42
"965483.991787","1870979.14739",65.85
"965483.991787","1871029.14739",118.46
"965483.991787","1871079.14739",11.99
"965483.991787","1871129.14739",8.64
"965483.991787","1871179.14739",9.09
"965483.991787","1871229.14739",4.33
"965483.991787","1871279.14739",65.06
"965483.991787","1871329.14739",37.43
"965483.991787","1871379.14739",181.32
"965483.991787","1871429.14739",376.55
"965483.991787","1871479.14739",526.49
"965483.991787","1871529.14739",784.42
"965483.991787","1871579.14739",506.08
"965483.991787","1871629.14739",119.28
"965483.991787","1871679.14739",494.88
"965483.991787","1871729.14739",5.05
"965483.991787","1871779.14739",7.55
"965483.991787","1871829.14739",10.29
"965483.991787","1871879.14739",6.01
"965483.991787","1871929.14739",13.58
"965483.991787","1871979.14739",26.87
"965483.991787","1872029.14739",26.34
"965483.991787","1872079.14739",7.82
"965483.991787","1872129.14739",3.97
"965483.991787","1872179.14739",14.35
"965483.991787","1872229.14739",21.67
"965483.991787","1872329.14739",0.01
"965483.991787","1872429.14739",1.18
"965483.991787","1872479.14739",2.53
"965483.991787","1872579.14739",1.88
"965483.991787","1872629.14739",1.24
"965483.991787","1872829.14739",3.3
"965483.991787","1872879.14739",0.68
"965483.991787","1872929.14739",0.85
"965483.991787","1872979.14739",0.91
"965483.991787","1873029.14739",28.81
"965483.991787","1873079.14739",9.74
"965483.991787","1873129.14739",3.15
"965483.991787","1873179.14739",2.51
"965483.991787","1873229.14739",10.38
"965483.991787","1873279.14739",33.64
"965483.991787","1873329.14739",22.8
"965483.991787","1873379.14739",31.6
"965483.991787","1873429.14739",60.21
"965483.991787","1873479.14739",94.68
"965483.991787","1873529.14739",38.75
"965483.991787","1873579.14739",39.43
"965483.991787","1873629.14739",50.42
"965483.991787","1873679.14739",71.31
"965483.991787","1873729.14739",85.74
"965483.991787","1873779.14739",45.47
"965483.991787","1873829.14739",27.11
"965483.991787","1873879.14739",32.46
"965483.991787","1873929.14739",70.02
"965483.991787","1873979.14739",25.06
"965483.991787","1874029.14739",11.7
"965483.991787","1874079.14739",22.21
"965483.991787","1874129.14739",65.4
"965483.991787","1874179.14739",34.38
"965483.991787","1874229.14739",12.36
"965483.991787","1874279.14739",20.77
"965483.991787","1874329.14739",8.71
"965483.991787","1874379.14739",1.04
"965483.991787","1874429.14739",0.17
"965483.991787","1874479.14739",0.01
"965483.991787","1874679.14739",1.1
"965483.991787","1874729.14739",1.41
"965483.991787","1874779.14739",0.83
"965483.991787","1874829.14739",0.29
"965483.991787","1874879.14739",0.32
"965483.991787","1874929.14739",0
"965483.991787","1874979.14739",3.56
"965483.991787","1875029.14739",0.47
"965483.991787","1875129.14739",5.32
"965483.991787","1875179.14739",4.88
"965483.991787","1875279.14739",2.15
"965483.991787","1875379.14739",1.86
"965483.991787","1875429.14739",5.73
"965483.991787","1875779.14739",0.05
"965483.991787","1875829.14739",2.87
"965483.991787","1876029.14739",6.02
"965483.991787","1876079.14739",3.31
"965483.991787","1876129.14739",1.99
"965483.991787","1876179.14739",0.13
"965483.991787","1876479.14739",0.06
"965483.991787","1876529.14739",0.13
"965483.991787","1876579.14739",0.5
"965483.991787","1876629.14739",0.88
"965483.991787","1876829.14739",6.67
"965483.991787","1876979.14739",0.18
"965483.991787","1877479.14739",0.52
"965483.991787","1877979.14739",10.57
"965483.991787","1878029.14739",0.44
"965483.991787","1878379.14739",69.32
"965483.991787","1878429.14739",154.86
"965483.991787","1878479.14739",65.58
"965483.991787","1878529.14739",69.96
"965483.991787","1878579.14739",98.05
"965483.991787","1878629.14739",13.36
"965483.991787","1878679.14739",18.97
"965483.991787","1878729.14739",21.14
"965483.991787","1878779.14739",0.47
"965483.991787","1878829.14739",0.65
"965483.991787","1878879.14739",0.38
"965483.991787","1879029.14739",0.52
"965483.991787","1879079.14739",3.15
"965483.991787","1879779.14739",8.2
"965483.991787","1879829.14739",3.2
"965483.991787","1879979.14739",11.46
"965483.991787","1880379.14739",0.02
"965483.991787","1880429.14739",0.26
"965483.991787","1880729.14739",35.78
"965483.991787","1880779.14739",475.87
"965483.991787","1880829.14739",287.75
"965483.991787","1880879.14739",333.11
"965483.991787","1880929.14739",277.72
"965483.991787","1880979.14739",51.02
"965483.991787","1881029.14739",52.22
"965483.991787","1881329.14739",0
"965483.991787","1881379.14739",0.16
"965483.991787","1881629.14739",0
"965483.991787","1881979.14739",0.3
"965483.991787","1883279.14739",0.12
"965483.991787","1883329.14739",0.26
"965483.991787","1883729.14739",24.93
"965483.991787","1883779.14739",321.05
"965483.991787","1884279.14739",0.09
"965483.991787","1884429.14739",5.91
"965483.991787","1884829.14739",9.26
"965483.991787","1884929.14739",49.89
"965483.991787","1884979.14739",17.74
"965483.991787","1885379.14739",0.99
"965483.991787","1885529.14739",0.14
"965483.991787","1885579.14739",0.08
"965483.991787","1885929.14739",13.19
"965533.991787","1851429.14739",0.45
"965533.991787","1851479.14739",0.1
"965533.991787","1851929.14739",5.1
"965533.991787","1852229.14739",1112.22
"965533.991787","1852279.14739",1009.95
"965533.991787","1852329.14739",966.58
"965533.991787","1852379.14739",950.65
"965533.991787","1852429.14739",914.32
"965533.991787","1852479.14739",894.25
"965533.991787","1852529.14739",954.81
"965533.991787","1852579.14739",830.65
"965533.991787","1852629.14739",643.85
"965533.991787","1853229.14739",22.55
"965533.991787","1853479.14739",2.73
"965533.991787","1853529.14739",8.6
"965533.991787","1853579.14739",10.91
"965533.991787","1853629.14739",38.42
"965533.991787","1853879.14739",8.05
"965533.991787","1853929.14739",377.87
"965533.991787","1853979.14739",65.79
"965533.991787","1854029.14739",114.79
"965533.991787","1854279.14739",53.65
"965533.991787","1854329.14739",120.42
"965533.991787","1854379.14739",120.42
"965533.991787","1854429.14739",41.94
"965533.991787","1854729.14739",14.64
"965533.991787","1855629.14739",4.08
"965533.991787","1855729.14739",11.6
"965533.991787","1855779.14739",914.29
"965533.991787","1855829.14739",5.93
"965533.991787","1856079.14739",3.89
"965533.991787","1856129.14739",0.62
"965533.991787","1856779.14739",0.18
"965533.991787","1856829.14739",14.97
"965533.991787","1856879.14739",10.03
"965533.991787","1856979.14739",524.65
"965533.991787","1857079.14739",143.11
"965533.991787","1857129.14739",6.17
"965533.991787","1857279.14739",2.07
"965533.991787","1857329.14739",0.08
"965533.991787","1857429.14739",2
"965533.991787","1857479.14739",0.57
"965533.991787","1857529.14739",86.38
"965533.991787","1857579.14739",94.4
"965533.991787","1857629.14739",19.01
"965533.991787","1857729.14739",0.68
"965533.991787","1857879.14739",3.1
"965533.991787","1857929.14739",0.93
"965533.991787","1858429.14739",3.58
"965533.991787","1858479.14739",2.77
"965533.991787","1858529.14739",0.53
"965533.991787","1858629.14739",5.11
"965533.991787","1858679.14739",36.37
"965533.991787","1858729.14739",134.7
"965533.991787","1858779.14739",15.12
"965533.991787","1858879.14739",0.4
"965533.991787","1859129.14739",0.53
"965533.991787","1859229.14739",5.83
"965533.991787","1859279.14739",9.44
"965533.991787","1859629.14739",0.15
"965533.991787","1859679.14739",0.2
"965533.991787","1859929.14739",0
"965533.991787","1859979.14739",0.41
"965533.991787","1860029.14739",2.61
"965533.991787","1860079.14739",240.68
"965533.991787","1860129.14739",22.75
"965533.991787","1860179.14739",240.53
"965533.991787","1860229.14739",2327.49
"965533.991787","1860279.14739",31.07
"965533.991787","1860329.14739",15.17
"965533.991787","1860379.14739",0.13
"965533.991787","1860429.14739",0.28
"965533.991787","1860479.14739",0.26
"965533.991787","1860579.14739",0.4
"965533.991787","1860629.14739",0.46
"965533.991787","1860729.14739",9.53
"965533.991787","1860779.14739",0.76
"965533.991787","1860879.14739",26.23
"965533.991787","1860929.14739",33.82
"965533.991787","1861579.14739",0.99
"965533.991787","1862679.14739",11.62
"965533.991787","1862729.14739",26.05
"965533.991787","1864929.14739",108.21
"965533.991787","1864979.14739",20.14
"965533.991787","1865029.14739",38.48
"965533.991787","1865079.14739",111.17
"965533.991787","1865129.14739",347.99
"965533.991787","1865179.14739",1212.9
"965533.991787","1865229.14739",3376.91
"965533.991787","1865279.14739",1590.17
"965533.991787","1865329.14739",504.2
"965533.991787","1865379.14739",8744.68
"965533.991787","1865429.14739",165.42
"965533.991787","1865479.14739",161.85
"965533.991787","1865529.14739",49.78
"965533.991787","1865579.14739",10.95
"965533.991787","1865629.14739",33.54
"965533.991787","1865679.14739",97.5
"965533.991787","1865729.14739",4.66
"965533.991787","1865779.14739",140.68
"965533.991787","1865829.14739",133.7
"965533.991787","1865879.14739",72.12
"965533.991787","1865929.14739",129.45
"965533.991787","1865979.14739",121.37
"965533.991787","1866029.14739",76.2
"965533.991787","1866079.14739",50.7
"965533.991787","1866129.14739",9.84
"965533.991787","1866179.14739",1.16
"965533.991787","1866229.14739",0.13
"965533.991787","1866279.14739",0.14
"965533.991787","1866329.14739",14.22
"965533.991787","1866379.14739",2354.16
"965533.991787","1866429.14739",136.63
"965533.991787","1866479.14739",76.42
"965533.991787","1866529.14739",43.69
"965533.991787","1866579.14739",6.45
"965533.991787","1866629.14739",3.47
"965533.991787","1866729.14739",1.98
"965533.991787","1866829.14739",32.57
"965533.991787","1866879.14739",30.84
"965533.991787","1866929.14739",226.73
"965533.991787","1866979.14739",74.74
"965533.991787","1867029.14739",665.07
"965533.991787","1867079.14739",499.21
"965533.991787","1867129.14739",734.81
"965533.991787","1867179.14739",373.72
"965533.991787","1867229.14739",304.63
"965533.991787","1867279.14739",230.69
"965533.991787","1867329.14739",119.85
"965533.991787","1867379.14739",290.06
"965533.991787","1867429.14739",45.27
"965533.991787","1867479.14739",128.21
"965533.991787","1867529.14739",117.83
"965533.991787","1867579.14739",189.23
"965533.991787","1867629.14739",1361.43
"965533.991787","1867679.14739",653.22
"965533.991787","1867729.14739",427.32
"965533.991787","1867779.14739",731.96
"965533.991787","1867829.14739",1354.08
"965533.991787","1867879.14739",329.44
"965533.991787","1867929.14739",803.31
"965533.991787","1867979.14739",430.43
"965533.991787","1868029.14739",189.12
"965533.991787","1868079.14739",74.49
"965533.991787","1868129.14739",6.45
"965533.991787","1868179.14739",3.41
"965533.991787","1868229.14739",8.12
"965533.991787","1868279.14739",5.01
"965533.991787","1868329.14739",0.01
"965533.991787","1868379.14739",1.37
"965533.991787","1868429.14739",30.18
"965533.991787","1868529.14739",186.38
"965533.991787","1868579.14739",410
"965533.991787","1868629.14739",766.9
"965533.991787","1868679.14739",974.54
"965533.991787","1868729.14739",472.57
"965533.991787","1868779.14739",310.83
"965533.991787","1868829.14739",231.05
"965533.991787","1868929.14739",140.27
"965533.991787","1868979.14739",590.35
"965533.991787","1869029.14739",249.4
"965533.991787","1869079.14739",14.3
"965533.991787","1869129.14739",300.54
"965533.991787","1869179.14739",1072.44
"965533.991787","1869229.14739",1374.48
"965533.991787","1869279.14739",1053.04
"965533.991787","1869329.14739",2698.48
"965533.991787","1869379.14739",1152.72
"965533.991787","1869429.14739",3990.99
"965533.991787","1869479.14739",3362.76
"965533.991787","1869529.14739",1117.68
"965533.991787","1869579.14739",914.11
"965533.991787","1869629.14739",602.31
"965533.991787","1869679.14739",794.49
"965533.991787","1869729.14739",629.33
"965533.991787","1869779.14739",450.97
"965533.991787","1869829.14739",1552.52
"965533.991787","1869879.14739",1261.99
"965533.991787","1869929.14739",141.06
"965533.991787","1869979.14739",28.37
"965533.991787","1870029.14739",15.54
"965533.991787","1870079.14739",497.77
"965533.991787","1870129.14739",247.84
"965533.991787","1870179.14739",224.15
"965533.991787","1870229.14739",244.61
"965533.991787","1870279.14739",305.06
"965533.991787","1870329.14739",557.89
"965533.991787","1870379.14739",93.19
"965533.991787","1870429.14739",51.94
"965533.991787","1870479.14739",8.22
"965533.991787","1870529.14739",33.25
"965533.991787","1870579.14739",43.66
"965533.991787","1870629.14739",51.23
"965533.991787","1870679.14739",59.34
"965533.991787","1870729.14739",34.09
"965533.991787","1870779.14739",39.67
"965533.991787","1870829.14739",209.85
"965533.991787","1870879.14739",179.04
"965533.991787","1870929.14739",119.52
"965533.991787","1870979.14739",262.85
"965533.991787","1871029.14739",106.59
"965533.991787","1871079.14739",10.36
"965533.991787","1871129.14739",21.68
"965533.991787","1871179.14739",50.9
"965533.991787","1871229.14739",27.54
"965533.991787","1871279.14739",15.28
"965533.991787","1871329.14739",5.56
"965533.991787","1871379.14739",118.11
"965533.991787","1871429.14739",68.67
"965533.991787","1871479.14739",61.16
